范围,题目,答案
方剂学,"题干描述：小蓟饮子的组成药物中不包括
选项A：藕节
木通
选项B：当归
蒲黄
选项C：生地
滑石
选项D：栀子
淡竹叶
选项E：大黄
车前子",E
方剂学,"题干描述：黄土汤的组成药物中含有
选项A：熟地黄
人参
干姜
附子
选项B：生地黄
当归
炮姜
附子
选项C：熟附子
干姜
黄芪
人参
选项D：干地黄
阿胶
附子
黄芩
选项E：熟地黄
芍药
附子
干姜",D
方剂学,"题干描述：十灰散组成药物中含有
选项A：白术
选项B：青黛
选项C：山栀
选项D：枳壳
选项E：蒲黄",C
方剂学,"题干描述：咳血方组成药物中含有
选项A：白术
选项B：青黛
选项C：山栀
选项D：枳壳
选项E：蒲黄",B
方剂学,"题干描述：具有活血祛瘀，散结止痛功用的方剂是
选项A：丹参饮
选项B：温经汤
选项C：生化汤
选项D：失笑散
选项E：桂枝茯苓丸",D
方剂学,"题干描述：具有养血祛瘀，温经止痛功用的方剂是
选项A：丹参饮
选项B：温经汤
选项C：生化汤
选项D：失笑散
选项E：桂枝茯苓丸",C
方剂学,"题干描述：血府逐瘀汤适用于
选项A：膈下瘀血证
选项B：胸中血瘀证
选项C：下焦蓄血证
选项D：瘀阻胞宫证
选项E：脉络瘀阻证",B
方剂学,"题干描述：桂枝茯苓丸适用于
选项A：膈下瘀血证
选项B：胸中血瘀证
选项C：下焦蓄血证
选项D：瘀阻胞宫证
选项E：脉络瘀阻证",D
方剂学,"题干描述：治疗寒凝气滞之心腹猝痛，宜选用
选项A：越鞠丸
选项B：失笑散
选项C：苏合香丸
选项D：金铃子散
选项E：血府逐瘀汤",C
方剂学,"题干描述：治疗瘀血内停之心腹刺痛，宜选用
选项A：越鞠丸
选项B：失笑散
选项C：苏合香丸
选项D：金铃子散
选项E：血府逐瘀汤",B
方剂学,"题干描述：主治胸中血瘀证的方剂是
选项A：复元活血汤
B补阳还五汤
选项B：桂枝茯苓丸
选项C：血府逐瘀汤
选项D：桃核承气汤",D
方剂学,"题干描述：主治下焦蓄血证的方剂是
选项A：复元活血汤
B补阳还五汤
选项B：桂枝茯苓丸
选项C：血府逐瘀汤
选项D：桃核承气汤",E
方剂学,"题干描述：大黄牡丹汤的组成中含有药物是
选项A：大黄
选项B：桃仁
选项C：大黄
选项D：赤芍
选项E：大黄",B
方剂学,"题干描述：桃核承气汤的组成中含有药物是
选项A：大黄
选项B：桃仁
选项C：大黄
选项D：赤芍
选项E：大黄",C
方剂学,"题干描述：脾阳不足，统摄无权所致之便血，宜选用
选项A：归脾汤
选项B：健脾丸
选项C：黄土汤
选项D：槐花散
选项E：十灰散",C
方剂学,"题干描述：风热客于肠中，损伤脉络所致之便血，宜选用
选项A：归脾汤
选项B：健脾丸
选项C：黄土汤
选项D：槐花散
选项E：十灰散",D
方剂学,"题干描述：治疗肝火犯肺所致之咳痰带血，宜选用
选项A：十灰散
选项B：止嗽散
选项C：咳血方
选项D：四生丸
选项E：小蓟饮子",C
方剂学,"题干描述：治疗下焦瘀热所致之血淋尿血，宜选用
选项A：十灰散
选项B：止嗽散
选项C：咳血方
选项D：四生丸
选项E：小蓟饮子",E
方剂学,"题干描述：生化汤的君药是
选项A：生地
选项B：桃仁
选项C：当归
选项D：青黛
选项E：木通",C
方剂学,"题干描述：咳血方的君药是
选项A：生地
选项B：桃仁
选项C：当归
选项D：青黛
选项E：木通",D
方剂学,"题干描述：下列各项中，除哪项外，均是大定风珠的组成中药物
选项A：白芍
选项B：牛膝
选项C：龟板
选项D：甘草
选项E：牡蛎",B
方剂学,"题干描述：牵正散的功用是
选项A：祛风除湿，化痰通络
选项B：祛风化痰，定搐止痉
选项C：化痰通络，活血止痛
选项D：祛风除湿，通络止痛
选项E：祛风化痰，通络止痉",E
方剂学,"题干描述：大定风珠所主证候的病因病机是
选项A：真阴大亏，虚风内动
选项B：痰浊上逆，引动肝风
选项C：阴血不足，风自内生
选项D：阳阳偏亢，化风上旋
选项E：邪热亢盛，热极动风",A
方剂学,"题干描述：大秦艽汤的功用是
选项A：疏风养血，清热除湿
选项B：祛风胜湿，益气养血
选项C：祛风化痰，通络止痉
选项D：疏风清热，养血活血
选项E：祛风除湿，活血止痛",D
方剂学,"题干描述：消风散的功用是
选项A：祛风胜湿，益气养血
选项B：祛风化痰，通络止痉
选项C：疏风除湿，清热养血
选项D：祛风清热，养血活血
选项E：祛风除湿，活血止痛",C
方剂学,"题干描述：川芎茶调散的组成药物中含有
选项A：牛蒡
选项B：羌活
选项C：苍术
选项D：当归
选项E：蝉蜕",B
方剂学,"题干描述：消风散的组成药物中含有
选项A：胡麻
选项B：秦艽
选项C：薄荷
选项D：桑叶
选项E：细辛",A
方剂学,"题干描述：消风散的君药是
选项A：荆芥
防风
蝉蜕
牛蒡子
选项B：当归
胡麻仁
生地黄
选项C：石膏
知母
苍术
选项D：苦参
苍术
木通
选项E：荆芥
防风
苦参
苍术",A
方剂学,"题干描述：消风散中配伍蝉蜕的用意是
选项A：疏散风邪
选项B：明目退翳
选项C：宣散透疹
选项D：息风止痉
选项E：疏风清热",A
方剂学,"题干描述：羚角钩藤汤的组成药物中不包括
选项A：霜桑叶
选项B：淡竹茹
选项C：茯神木
选项D：石决明
选项E：滁菊花",D
方剂学,"题干描述：下列各项中，除哪项外，均是镇肝熄风汤的组成药物
选项A：白芍
甘草
选项B：龟板
牛膝
选项C：鳖甲
天麻
选项D：白芍
牡蛎
选项E：龟板
牡蛎",C
方剂学,"题干描述：天麻钩藤饮的组成药物中含有
选项A：生龙骨
选项B：生牡蛎
选项C：川牛膝
选项D：生龟板
选项E：生鳖甲",C
方剂学,"题干描述：羚角钩藤汤中配伍霜桑叶和滁菊花的用意是
选项A：清肝明目
选项B：缓急柔筋
选项C：清热平肝
选项D：祛风解痉
选项E：息风止痉",C
方剂学,"题干描述：羚角钩藤汤与天麻钩藤饮二方均具有的功用是
选项A：清热平肝息风
选项B：滋阴增液舒筋
选项C：清热活血止痛
选项D：滋阴潜阳息风
选项E：滋阴清热安神",A
方剂学,"题干描述：大定风珠的组成中含有的药物是
选项A：龙骨
选项B：龙骨
选项C：牡蛎
选项D：龙骨
选项E：鳖甲",E
方剂学,"题干描述：镇肝熄风汤组成中含有的药物是
选项A：龙骨
选项B：龙骨
选项C：牡蛎
选项D：龙骨
选项E：鳖甲",D
方剂学,"题干描述：小活络丹的功用是
选项A：镇肝息风，滋阴潜阳
选项B：滋阴柔筋，潜阳息风
选项C：凉肝息风，增液舒筋
选项D：镇肝息风，滋阴安神
选项E：祛风除湿，化痰通络，活血止痛",E
方剂学,"题干描述：大定风珠的功用是
选项A：镇肝息风，滋阴潜阳
选项B：滋阴柔筋，潜阳息风
选项C：凉肝息风，增液舒筋
选项D：镇肝息风，滋阴安神
选项E：祛风除湿，化痰通络，活血止痛",B
方剂学,"题干描述：小活络丹所主证候病因病机是
选项A：风中经络，气血痹阻
选项B：湿痰瘀血，痹阻经络
选项C：风痰阻络，筋肉失养
选项D：肝阳偏亢，化风上扰
选项E：热灼真阴，筋脉失濡",B
方剂学,"题干描述：大秦艽汤所主证候病因病机是
选项A：风中经络，气血痹阻
选项B：湿痰瘀血，痹阻经络
选项C：风痰阻络，筋肉失养
选项D：肝阳偏亢，化风上扰
选项E：热灼真阴，筋脉失濡",A
方剂学,"题干描述：川芎茶调散主治
选项A：风邪外袭之头痛
选项B：痰浊上逆之头痛
选项C：血不上奉之头痛
选项D：肝阳上亢之头痛
选项E：瘀血阻络之头痛",A
方剂学,"题干描述：天麻钩藤饮主治
选项A：风邪外袭之头痛
选项B：痰浊上逆之头痛
选项C：血不上奉之头痛
选项D：肝阳上亢之头痛
选项E：瘀血阻络之头痛",D
方剂学,"题干描述：治疗风疹的代表方剂是
选项A：消风散
选项B：牵正散
选项C：玉真散
选项D：小活络丹
选项E：地黄饮子",A
方剂学,"题干描述：治疗喑痱证的代表方剂是
选项A：消风散
选项B：牵正散
选项C：玉真散
选项D：小活络丹
选项E：地黄饮子",E
方剂学,"题干描述：羚角钩藤汤主治
选项A：阴虚风动证
选项B：热极动风证
选项C：血虚生风证
选项D：风痰眩晕证
选项E：痰厥头痛证",B
方剂学,"题干描述：大定风珠主治
选项A：阴虚风动证
选项B：热极动风证
选项C：血虚生风证
选项D：风痰眩晕证
选项E：痰厥头痛证",A
方剂学,"题干描述：功能凉肝息风，增液舒筋的方剂是
选项A：大定风珠
选项B：镇肝熄风汤
选项C：羚角钩藤汤
选项D：天麻钩藤饮
选项E：阿胶鸡子黄汤",C
方剂学,"题干描述：功能镇肝息风，滋阴潜阳的方剂是
选项A：大定风珠
选项B：镇肝熄风汤
选项C：羚角钩藤汤
选项D：天麻钩藤饮
选项E：阿胶鸡子黄汤",B
方剂学,"题干描述：组成药物为细生地、玄参、麦冬的方剂是
选项A：生化汤
选项B：益胃汤
选项C：增液汤
选项D：麦门冬汤
选项E：地黄饮子",C
方剂学,"题干描述：阳明温病，津亏便秘者，治当首选
选项A：济川煎
选项B：增液汤
选项C：麦门冬汤
选项D：麻子仁丸
选项E：地黄饮子",B
方剂学,"题干描述：以清宣温燥，润肺止咳为主要功用的方剂是
选项A：杏苏散
选项B：增液汤
选项C：桑杏汤
选项D：养阴清肺汤
选项E：清燥救肺汤",C
方剂学,"题干描述：清燥救肺汤原方配伍用量最大的药物是
选项A：石膏
选项B：麦冬
选项C：人参
选项D：阿胶
选项E：桑叶",E
方剂学,"题干描述：下列各项中，除哪项外均属杏苏散的组成药物
选项A：橘皮
前胡
选项B：半夏
生姜
选项C：枳壳
桔梗
选项D：荆芥
防风
选项E：茯苓
甘草",D
方剂学,"题干描述：清燥救肺汤证的病因病机是
选项A：凉燥外袭，营卫受邪
选项B：温燥外袭，肺津被灼
选项C：温燥伤肺，气阴两伤
选项D：肺肾阴虚，虚火上炎
选项E：肝肾阴虚，虚火上炎",C
方剂学,"题干描述：杏苏散证的病因病机是
选项A：凉燥外袭，营卫受邪
选项B：温燥外袭，肺津被灼
选项C：温燥伤肺，气阴两伤
选项D：肺肾阴虚，虚火上炎
选项E：肝肾阴虚，虚火上炎",A
方剂学,"题干描述：治疗肺胃阴虚之肺痿，宜用
选项A：玉液汤
选项B：炙甘草汤
选项C：麦门冬汤
选项D：养阴清肺汤
选项E：清燥救肺汤",C
方剂学,"题干描述：治疗气阴两亏之肺痿，宜用
选项A：玉液汤
选项B：炙甘草汤
选项C：麦门冬汤
选项D：养阴清肺汤
选项E：清燥救肺汤",B
方剂学,"题干描述：麦门冬汤原方中麦冬与半夏的配伍比例是
选项A：2：1
选项B：3：1
选项C：5：1
选项D：6：1
选项E：7：1",E
方剂学,"题干描述：竹叶石膏汤原方中麦冬与半夏的配伍比例是
选项A：2：1
选项B：3：1
选项C：5：1
选项D：6：1
选项E：7：1",A
方剂学,"题干描述：当归拈痛汤的功用是
选项A：清热养阴，和血止痛
选项B：健脾利水，祛风止痛
选项C：散寒除湿，和血止痛
选项D：利湿清热，疏风止痛
选项E：温阳健脾，和血止痛",D
方剂学,"题干描述：平胃散的功用是
选项A：燥湿运脾，和中益气
选项B：燥湿运脾，行气和胃
选项C：行气化湿，和胃止呕
选项D：化湿和胃，理气健脾
选项E：疏肝和胃，益气健脾",B
方剂学,"题干描述：下列各项中，除哪项外均属八正散的组成药物
选项A：大黄
炙甘草
选项B：瞿麦
萹蓄
选项C：木通
栀子仁
选项D：茯苓
猪苓
选项E：滑石
车前子",D
方剂学,"题干描述：由滑石、黄芩、茵陈、石菖蒲、川贝母、木通、藿香、连翘、白蔻仁、薄荷、射干组成的方剂是
选项A：平胃散
选项B：三仁汤
选项C：茵陈蒿汤
选项D：藿香正气散
选项E：甘露消毒丹",E
方剂学,"题干描述：茵陈蒿汤的组成药物是
选项A：栀子
茵陈
黄柏
选项B：茵陈
炮姜
附子
选项C：茵陈
滑石
黄芩
选项D：茵陈
麦芽
川楝子
选项E：栀子
茵陈
大黄",E
方剂学,"题干描述：猪苓汤的功用是
选项A：利湿消肿，理气健脾
选项B：利水渗湿，清热养阴
选项C：温阳健脾，利水渗湿
选项D：益气祛风，健脾利水
选项E：利水渗湿，温阳化气",B
方剂学,"题干描述：猪苓汤与五苓散二方的组成药物中均含有
选项A：白术
茯苓
选项B：泽泻
猪苓
选项C：滑石
甘草
选项D：茯苓
桂枝
选项E：滑石
阿胶",B
方剂学,"题干描述：防己黄芪汤的组成药物中含有
选项A：桂枝
选项B：芍药
选项C：干姜
选项D：桔梗
选项E：白术",E
方剂学,"题干描述：防己黄芪汤中黄芪的主要作用是
选项A：益气利水
选项B：固表止汗
选项C：祛风行水
选项D：实卫御风
选项E：健脾升阳",A
方剂学,"题干描述：猪苓汤中配伍阿胶的用意是
选项A：滋阴补血
选项B：补血止血
选项C：润肺止咳
选项D：养血益气
选项E：滋阴润燥",E
方剂学,"题干描述：猪苓汤主治证候的病机要点是
选项A：中阳不足，饮停心下
选项B：气化不利，水蓄下焦
选项C：表虚受风，水道失畅
选项D：水热互结，阴伤水停
选项E：脾虚湿盛，泛溢肌肤",D
方剂学,"题干描述：真武汤中配伍芍药的用意，与下列哪项无关
选项A：利小便去水气
选项B：缓肝急止腹痛
选项C：滋阴养血平肝
选项D：缓解筋肉动
选项E：防止温燥伤阴",C
方剂学,"题干描述：实脾散的功用是
选项A：利水渗湿，清热养阴
选项B：益气祛风，健脾利水
选项C：利水渗湿，温阳化气
选项D：利湿消肿，理气健脾
选项E：温阳健脾，行气利水",E
方剂学,"题干描述：下列各项中，不属于独活寄生汤组成药物的是
选项A：杜仲
牛膝
肉桂
选项B：白术
羌活
苍术
选项C：细辛
防风
秦艽
选项D：川芎
当归
生地
选项E：人参
芍药
甘草",B
